year_month,month_of_release,passenger_type,direction,sex,age,estimate,standard_error,status
2007-04,2020-09,Long-term migrant,Net,Female,15-19 years,113,0,Final
2007-04,2020-09,Long-term migrant,Net,Male,15-19 years,93,0,Final
2007-04,2020-09,Long-term migrant,Net,Female,20-24 years,-228,0,Final
2007-04,2020-09,Long-term migrant,Net,Male,20-24 years,-242,0,Final
2007-04,2020-09,Long-term migrant,Net,Female,25-29 years,-172,0,Final
2007-04,2020-09,Long-term migrant,Net,Male,25-29 years,-240,0,Final
2007-04,2020-09,Long-term migrant,Net,Female,30-34 years,56,0,Final
2007-04,2020-09,Long-term migrant,Net,Male,30-34 years,1,0,Final
2007-04,2020-09,Long-term migrant,Net,Female,35-39 years,42,0,Final
2007-04,2020-09,Long-term migrant,Net,Male,35-39 years,49,0,Final
2007-04,2020-09,Long-term migrant,Net,Female,40-44 years,19,0,Final
2007-04,2020-09,Long-term migrant,Net,Male,40-44 years,27,0,Final
2007-04,2020-09,Long-term migrant,Net,Female,45-49 years,-54,0,Final
2007-04,2020-09,Long-term migrant,Net,Male,45-49 years,-34,0,Final
2007-04,2020-09,Long-term migrant,Net,Female,5-9 years,29,0,Final
2007-04,2020-09,Long-term migrant,Net,Male,5-9 years,15,0,Final
2007-04,2020-09,Long-term migrant,Net,Female,50-54 years,-60,0,Final
2007-04,2020-09,Long-term migrant,Net,Male,50-54 years,-57,0,Final
2007-04,2020-09,Long-term migrant,Net,Female,55-59 years,-62,0,Final
2007-04,2020-09,Long-term migrant,Net,Male,55-59 years,-52,0,Final
2007-04,2020-09,Long-term migrant,Net,Female,60-64 years,-15,0,Final
2007-04,2020-09,Long-term migrant,Net,Male,60-64 years,-32,0,Final
2007-04,2020-09,Long-term migrant,Net,Female,65-69 years,-11,0,Final
2007-04,2020-09,Long-term migrant,Net,Male,65-69 years,-4,0,Final
2007-04,2020-09,Long-term migrant,Net,Female,70-74 years,14,0,Final
2007-04,2020-09,Long-term migrant,Net,Male,70-74 years,-3,0,Final
2007-04,2020-09,Long-term migrant,Net,Female,75-79 years,-2,0,Final
2007-04,2020-09,Long-term migrant,Net,Male,75-79 years,-7,0,Final
2007-04,2020-09,Long-term migrant,Net,Female,80-84 years,6,0,Final
2007-04,2020-09,Long-term migrant,Net,Male,80-84 years,-10,0,Final
2007-04,2020-09,Long-term migrant,Net,Female,85-89 years,2,0,Final
2007-04,2020-09,Long-term migrant,Net,Male,85-89 years,2,0,Final
2007-04,2020-09,Long-term migrant,Net,Female,90+ years,1,0,Final
2007-04,2020-09,Long-term migrant,Net,Male,90+ years,1,0,Final
2007-04,2020-09,Long-term migrant,Arrivals,TOTAL,0-4 years,556,0,Final
2007-04,2020-09,Long-term migrant,Arrivals,TOTAL,10-14 years,515,0,Final
2007-04,2020-09,Long-term migrant,Arrivals,TOTAL,15-19 years,636,0,Final
2007-04,2020-09,Long-term migrant,Arrivals,TOTAL,20-24 years,843,0,Final
2007-04,2020-09,Long-term migrant,Arrivals,TOTAL,25-29 years,1171,0,Final
2007-04,2020-09,Long-term migrant,Arrivals,TOTAL,30-34 years,933,0,Final
2007-04,2020-09,Long-term migrant,Arrivals,TOTAL,35-39 years,804,0,Final
2007-04,2020-09,Long-term migrant,Arrivals,TOTAL,40-44 years,580,0,Final
2007-04,2020-09,Long-term migrant,Arrivals,TOTAL,45-49 years,394,0,Final
2007-04,2020-09,Long-term migrant,Arrivals,TOTAL,5-9 years,500,0,Final
2007-04,2020-09,Long-term migrant,Arrivals,TOTAL,50-54 years,239,0,Final
2007-04,2020-09,Long-term migrant,Arrivals,TOTAL,55-59 years,182,0,Final
2007-04,2020-09,Long-term migrant,Arrivals,TOTAL,60-64 years,145,0,Final
2007-04,2020-09,Long-term migrant,Arrivals,TOTAL,65-69 years,106,0,Final
2007-04,2020-09,Long-term migrant,Arrivals,TOTAL,70-74 years,74,0,Final
2007-04,2020-09,Long-term migrant,Arrivals,TOTAL,75-79 years,25,0,Final
2007-04,2020-09,Long-term migrant,Arrivals,TOTAL,80-84 years,18,0,Final
2007-04,2020-09,Long-term migrant,Arrivals,TOTAL,85-89 years,8,0,Final
2007-04,2020-09,Long-term migrant,Departures,TOTAL,0-4 years,615,0,Final
2007-04,2020-09,Long-term migrant,Departures,TOTAL,10-14 years,321,0,Final
2007-04,2020-09,Long-term migrant,Departures,TOTAL,15-19 years,430,0,Final
2007-04,2020-09,Long-term migrant,Departures,TOTAL,20-24 years,1313,0,Final
2007-04,2020-09,Long-term migrant,Departures,TOTAL,25-29 years,1583,0,Final
2007-04,2020-09,Long-term migrant,Departures,TOTAL,30-34 years,876,0,Final
2007-04,2020-09,Long-term migrant,Departures,TOTAL,35-39 years,713,0,Final
2007-04,2020-09,Long-term migrant,Departures,TOTAL,40-44 years,534,0,Final
2007-04,2020-09,Long-term migrant,Departures,TOTAL,45-49 years,482,0,Final
2007-04,2020-09,Long-term migrant,Departures,TOTAL,5-9 years,456,0,Final
2007-04,2020-09,Long-term migrant,Departures,TOTAL,50-54 years,356,0,Final
2007-04,2020-09,Long-term migrant,Departures,TOTAL,55-59 years,296,0,Final
2007-04,2020-09,Long-term migrant,Departures,TOTAL,60-64 years,192,0,Final
2007-04,2020-09,Long-term migrant,Departures,TOTAL,65-69 years,121,0,Final
2007-04,2020-09,Long-term migrant,Departures,TOTAL,70-74 years,63,0,Final
2007-04,2020-09,Long-term migrant,Departures,TOTAL,75-79 years,34,0,Final
2007-04,2020-09,Long-term migrant,Departures,TOTAL,80-84 years,22,0,Final
2007-04,2020-09,Long-term migrant,Departures,TOTAL,85-89 years,4,0,Final
2007-04,2020-09,Long-term migrant,Net,TOTAL,0-4 years,-59,0,Final
2007-04,2020-09,Long-term migrant,Net,TOTAL,10-14 years,194,0,Final
2007-04,2020-09,Long-term migrant,Net,TOTAL,15-19 years,206,0,Final
2007-04,2020-09,Long-term migrant,Net,TOTAL,20-24 years,-470,0,Final
2007-04,2020-09,Long-term migrant,Net,TOTAL,25-29 years,-412,0,Final
2007-04,2020-09,Long-term migrant,Net,TOTAL,30-34 years,57,0,Final
2007-04,2020-09,Long-term migrant,Net,TOTAL,35-39 years,91,0,Final
2007-04,2020-09,Long-term migrant,Net,TOTAL,40-44 years,46,0,Final
2007-04,2020-09,Long-term migrant,Net,TOTAL,45-49 years,-88,0,Final
2007-04,2020-09,Long-term migrant,Net,TOTAL,5-9 years,44,0,Final
2007-04,2020-09,Long-term migrant,Net,TOTAL,50-54 years,-117,0,Final
2007-04,2020-09,Long-term migrant,Net,TOTAL,55-59 years,-114,0,Final
2007-04,2020-09,Long-term migrant,Net,TOTAL,60-64 years,-47,0,Final
2007-04,2020-09,Long-term migrant,Net,TOTAL,65-69 years,-15,0,Final
2007-04,2020-09,Long-term migrant,Net,TOTAL,70-74 years,11,0,Final
2007-04,2020-09,Long-term migrant,Net,TOTAL,75-79 years,-9,0,Final
2007-04,2020-09,Long-term migrant,Net,TOTAL,80-84 years,-4,0,Final
2007-04,2020-09,Long-term migrant,Net,TOTAL,85-89 years,4,0,Final
2007-04,2020-09,Long-term migrant,Arrivals,TOTAL,90+ years,2,0,Final
2007-04,2020-09,Long-term migrant,Departures,TOTAL,90+ years,0,0,Final
2007-04,2020-09,Long-term migrant,Net,TOTAL,90+ years,2,0,Final
2007-04,2020-09,Long-term migrant,Arrivals,Female,TOTAL,3822,0,Final
2007-04,2020-09,Long-term migrant,Arrivals,Male,TOTAL,3909,0,Final
2007-04,2020-09,Long-term migrant,Departures,Female,TOTAL,4067,0,Final
2007-04,2020-09,Long-term migrant,Departures,Male,TOTAL,4344,0,Final
2007-04,2020-09,Long-term migrant,Net,Female,TOTAL,-245,0,Final
2007-04,2020-09,Long-term migrant,Net,Male,TOTAL,-435,0,Final
2007-04,2020-09,Long-term migrant,Arrivals,TOTAL,TOTAL,7731,0,Final
2007-04,2020-09,Long-term migrant,Departures,TOTAL,TOTAL,8411,0,Final
2007-04,2020-09,Long-term migrant,Net,TOTAL,TOTAL,-680,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,Female,0-4 years,244,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,Male,0-4 years,279,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,Female,10-14 years,172,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,Male,10-14 years,191,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,Female,15-19 years,193,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,Male,15-19 years,229,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,Female,20-24 years,439,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,Male,20-24 years,467,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,Female,25-29 years,634,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,Male,25-29 years,605,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,Female,30-34 years,428,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,Male,30-34 years,430,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,Female,35-39 years,333,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,Male,35-39 years,376,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,Female,40-44 years,227,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,Male,40-44 years,290,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,Female,45-49 years,166,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,Male,45-49 years,200,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,Female,5-9 years,204,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,Male,5-9 years,221,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,Female,50-54 years,134,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,Male,50-54 years,144,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,Female,55-59 years,105,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,Male,55-59 years,113,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,Female,60-64 years,62,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,Male,60-64 years,69,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,Female,65-69 years,52,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,Male,65-69 years,53,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,Female,70-74 years,32,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,Male,70-74 years,27,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,Female,75-79 years,21,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,Male,75-79 years,20,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,Female,80-84 years,10,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,Male,80-84 years,14,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,Female,85-89 years,3,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,Male,85-89 years,2,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,Female,90+ years,1,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,Male,90+ years,1,0,Final
2007-05,2020-09,Long-term migrant,Departures,Female,0-4 years,307,0,Final
2007-05,2020-09,Long-term migrant,Departures,Male,0-4 years,290,0,Final
2007-05,2020-09,Long-term migrant,Departures,Female,10-14 years,154,0,Final
2007-05,2020-09,Long-term migrant,Departures,Male,10-14 years,150,0,Final
2007-05,2020-09,Long-term migrant,Departures,Female,15-19 years,206,0,Final
2007-05,2020-09,Long-term migrant,Departures,Male,15-19 years,222,0,Final
2007-05,2020-09,Long-term migrant,Departures,Female,20-24 years,801,0,Final
2007-05,2020-09,Long-term migrant,Departures,Male,20-24 years,788,0,Final
2007-05,2020-09,Long-term migrant,Departures,Female,25-29 years,758,0,Final
2007-05,2020-09,Long-term migrant,Departures,Male,25-29 years,836,0,Final
2007-05,2020-09,Long-term migrant,Departures,Female,30-34 years,440,0,Final
2007-05,2020-09,Long-term migrant,Departures,Male,30-34 years,530,0,Final
2007-05,2020-09,Long-term migrant,Departures,Female,35-39 years,325,0,Final
2007-05,2020-09,Long-term migrant,Departures,Male,35-39 years,370,0,Final
2007-05,2020-09,Long-term migrant,Departures,Female,40-44 years,238,0,Final
2007-05,2020-09,Long-term migrant,Departures,Male,40-44 years,296,0,Final
2007-05,2020-09,Long-term migrant,Departures,Female,45-49 years,208,0,Final
2007-05,2020-09,Long-term migrant,Departures,Male,45-49 years,284,0,Final
2007-05,2020-09,Long-term migrant,Departures,Female,5-9 years,210,0,Final
2007-05,2020-09,Long-term migrant,Departures,Male,5-9 years,197,0,Final
2007-05,2020-09,Long-term migrant,Departures,Female,50-54 years,188,0,Final
2007-05,2020-09,Long-term migrant,Departures,Male,50-54 years,212,0,Final
2007-05,2020-09,Long-term migrant,Departures,Female,55-59 years,158,0,Final
2007-05,2020-09,Long-term migrant,Departures,Male,55-59 years,175,0,Final
2007-05,2020-09,Long-term migrant,Departures,Female,60-64 years,79,0,Final
2007-05,2020-09,Long-term migrant,Departures,Male,60-64 years,88,0,Final
2007-05,2020-09,Long-term migrant,Departures,Female,65-69 years,54,0,Final
2007-05,2020-09,Long-term migrant,Departures,Male,65-69 years,62,0,Final
2007-05,2020-09,Long-term migrant,Departures,Female,70-74 years,28,0,Final
2007-05,2020-09,Long-term migrant,Departures,Male,70-74 years,26,0,Final
2007-05,2020-09,Long-term migrant,Departures,Female,75-79 years,13,0,Final
2007-05,2020-09,Long-term migrant,Departures,Male,75-79 years,10,0,Final
2007-05,2020-09,Long-term migrant,Departures,Female,80-84 years,7,0,Final
2007-05,2020-09,Long-term migrant,Departures,Male,80-84 years,11,0,Final
2007-05,2020-09,Long-term migrant,Departures,Female,85-89 years,5,0,Final
2007-05,2020-09,Long-term migrant,Departures,Male,85-89 years,2,0,Final
2007-05,2020-09,Long-term migrant,Departures,Female,90+ years,1,0,Final
2007-05,2020-09,Long-term migrant,Departures,Male,90+ years,3,0,Final
2007-05,2020-09,Long-term migrant,Net,Female,0-4 years,-63,0,Final
2007-05,2020-09,Long-term migrant,Net,Male,0-4 years,-11,0,Final
2007-05,2020-09,Long-term migrant,Net,Female,10-14 years,18,0,Final
2007-05,2020-09,Long-term migrant,Net,Male,10-14 years,41,0,Final
2007-05,2020-09,Long-term migrant,Net,Female,15-19 years,-13,0,Final
2007-05,2020-09,Long-term migrant,Net,Male,15-19 years,7,0,Final
2007-05,2020-09,Long-term migrant,Net,Female,20-24 years,-362,0,Final
2007-05,2020-09,Long-term migrant,Net,Male,20-24 years,-321,0,Final
2007-05,2020-09,Long-term migrant,Net,Female,25-29 years,-124,0,Final
2007-05,2020-09,Long-term migrant,Net,Male,25-29 years,-231,0,Final
2007-05,2020-09,Long-term migrant,Net,Female,30-34 years,-12,0,Final
2007-05,2020-09,Long-term migrant,Net,Male,30-34 years,-100,0,Final
2007-05,2020-09,Long-term migrant,Net,Female,35-39 years,8,0,Final
2007-05,2020-09,Long-term migrant,Net,Male,35-39 years,6,0,Final
2007-05,2020-09,Long-term migrant,Net,Female,40-44 years,-11,0,Final
2007-05,2020-09,Long-term migrant,Net,Male,40-44 years,-6,0,Final
2007-05,2020-09,Long-term migrant,Net,Female,45-49 years,-42,0,Final
2007-05,2020-09,Long-term migrant,Net,Male,45-49 years,-84,0,Final
2007-05,2020-09,Long-term migrant,Net,Female,5-9 years,-6,0,Final
2007-05,2020-09,Long-term migrant,Net,Male,5-9 years,24,0,Final
2007-05,2020-09,Long-term migrant,Net,Female,50-54 years,-54,0,Final
2007-05,2020-09,Long-term migrant,Net,Male,50-54 years,-68,0,Final
2007-05,2020-09,Long-term migrant,Net,Female,55-59 years,-53,0,Final
2007-05,2020-09,Long-term migrant,Net,Male,55-59 years,-62,0,Final
2007-05,2020-09,Long-term migrant,Net,Female,60-64 years,-17,0,Final
2007-05,2020-09,Long-term migrant,Net,Male,60-64 years,-19,0,Final
2007-05,2020-09,Long-term migrant,Net,Female,65-69 years,-2,0,Final
2007-05,2020-09,Long-term migrant,Net,Male,65-69 years,-9,0,Final
2007-05,2020-09,Long-term migrant,Net,Female,70-74 years,4,0,Final
2007-05,2020-09,Long-term migrant,Net,Male,70-74 years,1,0,Final
2007-05,2020-09,Long-term migrant,Net,Female,75-79 years,8,0,Final
2007-05,2020-09,Long-term migrant,Net,Male,75-79 years,10,0,Final
2007-05,2020-09,Long-term migrant,Net,Female,80-84 years,3,0,Final
2007-05,2020-09,Long-term migrant,Net,Male,80-84 years,3,0,Final
2007-05,2020-09,Long-term migrant,Net,Female,85-89 years,-2,0,Final
2007-05,2020-09,Long-term migrant,Net,Male,90+ years,-2,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,TOTAL,0-4 years,523,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,TOTAL,10-14 years,363,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,TOTAL,15-19 years,422,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,TOTAL,20-24 years,906,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,TOTAL,25-29 years,1239,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,TOTAL,30-34 years,858,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,TOTAL,35-39 years,709,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,TOTAL,40-44 years,517,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,TOTAL,45-49 years,366,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,TOTAL,5-9 years,425,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,TOTAL,50-54 years,278,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,TOTAL,55-59 years,218,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,TOTAL,60-64 years,131,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,TOTAL,65-69 years,105,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,TOTAL,70-74 years,59,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,TOTAL,75-79 years,41,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,TOTAL,80-84 years,24,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,TOTAL,85-89 years,5,0,Final
2007-05,2020-09,Long-term migrant,Departures,TOTAL,0-4 years,597,0,Final
2007-05,2020-09,Long-term migrant,Departures,TOTAL,10-14 years,304,0,Final
2007-05,2020-09,Long-term migrant,Departures,TOTAL,15-19 years,428,0,Final
2007-05,2020-09,Long-term migrant,Departures,TOTAL,20-24 years,1589,0,Final
2007-05,2020-09,Long-term migrant,Departures,TOTAL,25-29 years,1594,0,Final
2007-05,2020-09,Long-term migrant,Departures,TOTAL,30-34 years,970,0,Final
2007-05,2020-09,Long-term migrant,Departures,TOTAL,35-39 years,695,0,Final
2007-05,2020-09,Long-term migrant,Departures,TOTAL,40-44 years,534,0,Final
2007-05,2020-09,Long-term migrant,Departures,TOTAL,45-49 years,492,0,Final
2007-05,2020-09,Long-term migrant,Departures,TOTAL,5-9 years,407,0,Final
2007-05,2020-09,Long-term migrant,Departures,TOTAL,50-54 years,400,0,Final
2007-05,2020-09,Long-term migrant,Departures,TOTAL,55-59 years,333,0,Final
2007-05,2020-09,Long-term migrant,Departures,TOTAL,60-64 years,167,0,Final
2007-05,2020-09,Long-term migrant,Departures,TOTAL,65-69 years,116,0,Final
2007-05,2020-09,Long-term migrant,Departures,TOTAL,70-74 years,54,0,Final
2007-05,2020-09,Long-term migrant,Departures,TOTAL,75-79 years,23,0,Final
2007-05,2020-09,Long-term migrant,Departures,TOTAL,80-84 years,18,0,Final
2007-05,2020-09,Long-term migrant,Departures,TOTAL,85-89 years,7,0,Final
2007-05,2020-09,Long-term migrant,Net,TOTAL,0-4 years,-74,0,Final
2007-05,2020-09,Long-term migrant,Net,TOTAL,10-14 years,59,0,Final
2007-05,2020-09,Long-term migrant,Net,TOTAL,15-19 years,-6,0,Final
2007-05,2020-09,Long-term migrant,Net,TOTAL,20-24 years,-683,0,Final
2007-05,2020-09,Long-term migrant,Net,TOTAL,25-29 years,-355,0,Final
2007-05,2020-09,Long-term migrant,Net,TOTAL,30-34 years,-112,0,Final
2007-05,2020-09,Long-term migrant,Net,TOTAL,35-39 years,14,0,Final
2007-05,2020-09,Long-term migrant,Net,TOTAL,40-44 years,-17,0,Final
2007-05,2020-09,Long-term migrant,Net,TOTAL,45-49 years,-126,0,Final
2007-05,2020-09,Long-term migrant,Net,TOTAL,5-9 years,18,0,Final
2007-05,2020-09,Long-term migrant,Net,TOTAL,50-54 years,-122,0,Final
2007-05,2020-09,Long-term migrant,Net,TOTAL,55-59 years,-115,0,Final
2007-05,2020-09,Long-term migrant,Net,TOTAL,60-64 years,-36,0,Final
2007-05,2020-09,Long-term migrant,Net,TOTAL,65-69 years,-11,0,Final
2007-05,2020-09,Long-term migrant,Net,TOTAL,70-74 years,5,0,Final
2007-05,2020-09,Long-term migrant,Net,TOTAL,75-79 years,18,0,Final
2007-05,2020-09,Long-term migrant,Net,TOTAL,80-84 years,6,0,Final
2007-05,2020-09,Long-term migrant,Net,TOTAL,85-89 years,-2,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,TOTAL,90+ years,2,0,Final
2007-05,2020-09,Long-term migrant,Departures,TOTAL,90+ years,4,0,Final
2007-05,2020-09,Long-term migrant,Net,TOTAL,90+ years,-2,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,Female,TOTAL,3460,0,Final
2007-05,2020-09,Long-term migrant,Arrivals,Male,TOTAL,3731,0,Final
2007-05,2020-09,Long-term migrant,Departures,Female,TOTAL,4180,0,Final
2007-05,2020-09,Long-term migrant,Departures,Male,TOTAL,4552,0,Final
2007-05,2020-09,Long-term migrant,Net,Female,TOTAL,-720,0,Final
